材料,682
纳米,223
石墨烯,183
电池,159
上据,135
高,86
人,86
薄膜,81
金属,75
网,67
表面,67
聚合物,67
自然,60
催化剂,54
先进,53
电子,52
3D打印,51
电极,51
太阳能电池,50
生物,50
分子,47
重要,46
设备,45
传感器,45
碳纤维,44
水,44
能源,42
新材料,42
功能,42
有机,41
化学,41
太阳能,40
复合材料,40
能量,39
系统,39
量子,38
会,38
细菌,37
纤维,36
玻璃,36
环境,36
超级,36
有效,36
导电,35
涂层,35
可能,35
凝胶,35
地,35
能力,34
碳纳米管,34
高性能,34
工业,34
内,34
强度,34
装备,32
工作,32
修复,32
塑料,32
膜,32
高端,31
科学,31
获得,31
不同,31
突破,31
锂离子,30
超,30
减少,29
自,29
硅,29
快速,29
时,29
光学,29
原子,28
纳米线,28
尺度,28
颗粒,28
电容器,27
普通,27
高温,27
半导体,27
低,27
碳,27
稳定性,26
超导,26
离子,26
器件,26
这一,26
前景,26
穿戴,25
检测,25
锂电池,25
首次,25
晶体管,25
二维,25
问题,24
直接,24
转换,24
而且,24
所,24
基,24
粒子,24
这项,24
智能,23
透明,23
低成本,23
并且,23
二氧化碳,23
物质,23
反应,23
锂,23
钙钛矿,22
保持,22
光电,22
至,22
OFweek,22
燃料电池,22
合金,22
光,22
良好,22
世界,22
温度,22
美国麻省理工学院,22
结合,22
形状,22
物理,21
通讯,21
储能,21
医疗,21
影响,21
分离,21
基础,21
充电,21
氧化物,21
清洁,21
优异,21
条件,20
存储,20
超薄,20
复合,20
皮肤,20
光伏,20
催化,20
钛,20
发明,20
高分子,20
很,20
速度,20
微,20
加热,20
药物,20
期刊,19
电流,19
澳大利亚,19
发生,19
中科院,19
电子设备,19
晶体,19
广泛应用,19
人体,19
大规模,19
循环,19
氧化,19
·,19
多孔,19
多,18
现有,18
大幅,18
机器人,18
中心,18
意义,18
激光,18
氢,18
芯片,18
具备,18
特点,18
混合,18
弹性,18
性,18
超材料,18
不仅,18
DNA,18
液体,18
陶瓷,18
非线性,18
磁性,17
广泛,17
好,17
热,17
℃,17
增强,17
对于,17
一层,17
显著,17
存在,17
方向,17
可见光,17
气体,17
特殊,17
纤维素,17
复杂,17
稳定,17
取得,17
寿命,17
以上,17
充放电,17
纳米级,17
用作,17
型,16
厚度,16
纳米技术,16
航空航天,16
计算机,16
范围,16
主要,16
行业,16
三维,16
进一步,16
商业化,16
简单,16
超过,16
增加,16
下降,16
再,16
科学杂志,16
光子,16
固体,16
室温,15
产业,15
尺寸,15
体积,15
密度,15
时间,15
表现,15
之间,15
两种,15
但,15
生长,15
3D,15
汽车,15
加工,15
因此,15
科学技术,15
环保,15
率,15
由于,15
显示器,15
帮助,15
纳米材料,15
导电性,15
添加,15
％,15
疏水,15
情况,15
组装,15
特定,15
学院,14
全新,14
飞机,14
显示,14
把,14
促进,14
铝,14
科研,14
进展,14
人工,14
弯曲,14
空气,14
各种,14
电压,14
州立大学,14
水平,14
1000,14
微型,14
发光,14
治疗,14
之一,13
元素,13
生产成本,13
延长,13
电动汽车,13
改善,13
活性,13
这是,13
测试,13
带来,13
体系,13
甚至,13
原料,13
节能,13
发电,13
实验,13
这些,13
肌肉,13
有限公司,13
大,13
缺陷,13
网易,13
信息,13
理工大学,13
强,13
细胞,13
一,13
变色,13
重大,12
限制,12
大小,12
小,12
最高,12
生产线,12
容量,12
虎,12
关键,12
称,12
则,12
持续,12
新技术,12
打印,12
可用,12
国立大学,12
小组,12
一款,12
用来,12
绿色,12
使得,12
美国能源部,12
电子产品,12
石油,12
分解,12
立,12
集成,12
拉伸,12
成,12
联合,12
移动,12
物体,12
当,12
界面,12
电路,12
海水,12
信号,12
安全,11
新型材料,11
美国斯坦福大学,11
仅,11
元件,11
拥有,11
潜力,11
电子器件,11
创造,11
新一代,11
燃料,11
重量,11
更好,11
组织,11
部件,11
自我,11
100,11
无需,11
需,11
运动,11
教授,11
车辆,11
像,11
铟,11
认为,11
模拟,11
优点,11
着,11
中据,11
然后,11
储存,11
构筑,11
建筑,11
状态,11
适用,11
水中,11
变化,11
微米,11
改性,11
他们,11
涂料,11
程度,11
选择性,11
气,11
监测,11
自动,11
官网,11
锡,10
数据,10
效应,10
次,10
调控,10
计算,10
化合物,10
过滤,10
喷涂,10
镍,10
结果,10
提出,10
探测器,10
此次,10
共同,10
自主,10
巨大,10
沉积,10
廉价,10
碳材料,10
基底,10
给,10
国内,10
框架,10
思路,10
石墨,10
经过,10
只,10
构成,10
空间,10
还原,10
变成,10
微观,10
仿生,10
压力,10
银,10
表面积,10
人们,10
构建,10
硫,10
摄氏度,10
大量,9
接近,9
电池板,9
磁铁,9
安全性,9
一步,9
推进,9
电解质,9
最终,9
来自,9
即,9
又,9
颜色,9
最,9
人造,9
极高,9
取代,9
理工学院,9
负极,9
层状,9
包含,9
热稳定性,9
健康,9
卫星,9
该项,9
热电,9
磁,9
电,9
溶剂,9
保护,9
CO2,9
打破,9
非,9
不会,9
行为,9
无,9
产量,9
理论,9
金,9
